#  T(K)        P(GPa)                   PhaseName             G(eV/atom)
1670.00         80.00               NO_PHASE_DATA          0.00000000
1670.00         81.00               NO_PHASE_DATA          0.00000000
1670.00         82.00               NO_PHASE_DATA          0.00000000
1670.00         83.00               NO_PHASE_DATA          0.00000000
1670.00         84.00               NO_PHASE_DATA          0.00000000
1670.00         85.00               NO_PHASE_DATA          0.00000000
1670.00         86.00               NO_PHASE_DATA          0.00000000
1670.00         87.00               NO_PHASE_DATA          0.00000000
1670.00         88.00               NO_PHASE_DATA          0.00000000
1670.00         89.00               NO_PHASE_DATA          0.00000000
1670.00         90.00               NO_PHASE_DATA          0.00000000
1670.00         91.00               NO_PHASE_DATA          0.00000000
1670.00         92.00               NO_PHASE_DATA          0.00000000
1670.00         93.00               NO_PHASE_DATA          0.00000000
1670.00         94.00               NO_PHASE_DATA          0.00000000
1670.00         95.00               NO_PHASE_DATA          0.00000000
1670.00         96.00               NO_PHASE_DATA          0.00000000
1670.00         97.00               NO_PHASE_DATA          0.00000000
1670.00         98.00               NO_PHASE_DATA          0.00000000
1670.00         99.00               NO_PHASE_DATA          0.00000000
1670.00        100.00               NO_PHASE_DATA          0.00000000
